brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%)
1502,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.01,229,167,116,147.4,116.9,62.4,0.55
1503,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,192,121,259.6,120.3,61.8,0.99
1504,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,197,121,159.3,121.4,62.1,0.62
1505,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,197,121,258.3,118.0,63.9,1.0
1506,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,151,259.4,114.3,62.6,0.95
1507,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.09,229,203,145,250.5,114.1,65.9,0.97
1508,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,151,115,103,250.5,121.7,64.9,1.01
1509,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.1,229,192,121,249.9,119.9,62.9,0.97
1510,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.14,203,183,115,262.3,120.1,65.2,1.05
1511,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.14,229,192,121,259.0,116.0,64.4,0.99
1512,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.11,151,115,103,204.8,125.5,64.8,0.85
1513,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,203,183,115,237.6,114.1,64.7,0.9
1514,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,207,142,126.6,118.8,62.0,0.48
1515,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,229,207,142,258.5,124.0,64.4,1.06
1516,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.01,203,183,115,254.3,120.5,68.2,1.07
1517,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,258.5,125.8,62.4,1.04
1518,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,223,145,121,241.3,124.8,64.0,0.99
1519,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,203,145,250.8,115.0,63.3,0.94
1520,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.1,151,115,103,240.6,123.9,64.9,0.99
1521,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,194,144,148.3,119.6,64.3,0.58
1522,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,151,115,103,262.4,117.2,63.8,1.01
1523,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,223,145,121,249.3,118.1,65.0,0.98
1524,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.12,203,183,115,241.9,116.4,65.5,0.95
1525,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.12,229,197,151,257.1,118.1,62.8,0.98
1526,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.08,229,192,121,256.1,123.8,63.6,1.03
1527,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,151,115,103,218.4,123.5,67.3,0.93
1528,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,167,116,255.8,122.1,62.8,1.01
1529,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.01,229,167,116,242.0,115.4,63.8,0.91
1530,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,195,149,245.6,119.5,67.6,1.02
1531,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.01,229,167,116,252.4,116.7,65.0,0.98
1532,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,192,121,244.4,114.9,65.8,0.95
1533,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,195,149,240.7,115.9,65.5,0.94
1534,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,203,145,249.2,122.4,68.2,1.07
1535,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.11,229,203,145,258.0,122.0,66.8,1.08
1536,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.01,229,167,116,258.1,123.3,65.1,1.06
1537,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.11,229,197,121,258.8,120.6,62.5,1.0
1538,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,151,115,103,242.1,125.4,64.8,1.01
1539,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,194,144,125.9,115.9,66.8,0.5
1540,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,229,194,144,234.7,122.9,68.2,1.01
1541,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,229,167,116,251.6,114.9,68.1,1.01
1542,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,151,115,103,240.2,116.8,63.7,0.92
1543,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.15,229,203,145,237.6,124.9,65.5,1.0
1544,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,207,142,258.9,115.0,62.2,0.95
1545,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,223,145,121,241.4,120.2,62.7,0.93
1546,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.01,229,197,151,255.9,123.3,63.6,1.03
1547,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,207,142,237.8,115.8,63.6,0.9
1548,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.49,0.01,223,145,121,241.1,118.9,62.8,0.92
1549,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,182,121,93,261.4,125.9,66.9,1.13
1550,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,151,248.0,125.7,67.4,1.08
1551,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,151,115,103,237.7,125.1,65.2,0.99
1552,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,223,145,121,152.7,122.3,61.9,0.59
1553,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,229,167,116,237.6,125.1,64.0,0.98
1554,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,203,145,242.0,120.6,63.0,0.94
1555,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.1,223,145,121,261.1,121.5,62.7,1.02
1556,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,203,183,115,261.2,125.3,62.7,1.05
1557,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.14,229,194,144,251.3,122.3,63.2,1.0
1558,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,182,121,93,245.0,120.7,67.0,1.02
1559,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.01,203,183,115,242.6,125.7,64.0,1.0
1560,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,229,197,151,253.7,124.0,67.3,1.09
1561,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,197,151,238.9,122.5,67.9,1.02
1562,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,223,145,121,247.2,125.6,63.2,1.01
1563,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,195,149,192.3,116.8,61.9,0.71
1564,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,229,197,151,242.7,115.5,64.3,0.92
1565,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.08,203,183,115,242.1,123.1,64.2,0.98
1566,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,229,195,149,249.6,118.2,62.2,0.94
1567,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,182,121,93,126.5,124.2,62.8,0.51
1568,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.12,229,195,149,252.8,114.5,67.6,1.0
1569,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.01,229,207,142,238.3,124.7,67.3,1.03
1570,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,182,121,93,254.0,123.0,64.1,1.03
1571,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,229,195,149,244.8,124.2,64.1,1.0
1572,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,229,167,116,157.0,121.8,63.8,0.63
1573,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.01,229,203,145,251.0,123.1,62.0,0.98
1574,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,151,115,103,245.3,120.5,67.4,1.02
1575,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,203,183,115,247.7,119.0,67.2,1.02
1576,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.09,223,145,121,252.5,117.9,62.9,0.96
1577,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,182,121,93,244.9,118.8,66.7,1.0
1578,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.13,229,207,142,249.2,119.4,63.3,0.97
1579,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.08,182,121,93,247.4,117.3,64.9,0.97
1580,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,197,151,258.4,124.3,65.3,1.08
1581,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,203,145,245.9,124.2,65.9,1.03
1582,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,192,121,249.1,114.1,63.3,0.92
1583,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.14,229,203,145,243.2,118.1,66.9,0.99
1584,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,182,121,93,248.4,116.4,64.0,0.95
1585,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,223,145,121,246.6,123.1,66.6,1.04
1586,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.12,229,197,121,240.5,122.6,61.9,0.94
1587,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,229,207,142,243.6,123.7,66.1,1.02
1588,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,195,149,255.1,119.4,62.4,0.97
1589,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,182,121,93,242.1,114.2,64.3,0.91
1590,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.01,151,115,103,254.4,124.7,66.5,1.08
1591,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,195,149,250.3,117.4,65.1,0.98
1592,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,229,192,121,254.7,115.1,65.7,0.99
1593,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.01,229,192,121,239.7,119.9,67.4,0.99
1594,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.08,229,197,121,254.2,124.7,62.5,1.02
1595,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.12,229,197,121,187.8,119.7,65.0,0.75
1596,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,229,207,142,237.9,123.7,67.7,1.02
1597,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,197,151,213.7,115.6,62.2,0.79
1598,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,223,145,121,239.9,119.2,67.8,0.99
1599,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.01,182,121,93,253.2,117.5,64.2,0.98
1600,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,203,183,115,251.7,123.0,66.6,1.06
1601,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,229,197,151,251.4,120.4,62.2,0.97
1602,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,182,121,93,151.9,122.4,63.3,0.6
1603,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,182,121,93,243.5,117.2,65.2,0.95
1604,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.01,151,115,103,239.0,125.8,63.8,0.98
1605,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.12,182,121,93,220.5,125.9,66.1,0.94
1606,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.12,229,194,144,252.4,116.8,66.3,1.0
1607,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,182,121,93,239.4,125.3,62.7,0.96
1608,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,195,149,140.2,118.9,65.5,0.56
1609,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.33,0.01,229,194,144,251.5,123.9,67.0,1.07
1610,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,203,183,115,235.9,118.6,67.1,0.96
1611,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.09,229,203,145,244.6,117.5,66.4,0.98
1612,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,192,121,239.0,116.1,65.3,0.93
1613,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.0,0.14,151,115,103,241.8,119.7,62.2,0.92
1614,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,192,121,196.0,124.8,66.4,0.83
1615,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.1,229,197,151,260.3,124.4,66.3,1.1
1616,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.12,223,145,121,260.9,122.2,64.6,1.06
1617,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,197,151,246.5,121.4,64.3,0.99
1618,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,223,145,121,242.3,126.0,67.0,1.05
1619,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.08,151,115,103,252.6,114.5,62.7,0.93
1620,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,182,121,93,253.8,116.2,67.0,1.01
1621,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.01,229,197,151,246.3,116.7,67.3,0.99
1622,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,151,115,103,250.2,122.8,67.0,1.06
1623,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,197,151,255.9,124.4,68.0,1.11
1624,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,194,144,260.0,114.8,62.4,0.96
1625,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.34,0.01,229,195,149,261.2,120.7,64.3,1.04
1626,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,229,167,116,251.5,120.6,62.3,0.97
1627,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,229,197,121,259.6,118.1,66.4,1.04
1628,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.01,229,203,145,253.6,121.5,62.7,0.99
1629,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,151,115,103,216.3,116.1,63.2,0.81
1630,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,194,144,256.9,118.0,62.3,0.97
1631,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.08,151,115,103,244.7,118.1,63.0,0.93
1632,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,197,121,240.1,123.6,65.6,1.0
1633,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.15,229,203,145,250.7,120.1,61.9,0.96
1634,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,229,167,116,243.1,118.8,65.8,0.97
1635,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,207,142,239.1,121.5,62.8,0.94
1636,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.01,229,197,151,243.7,118.2,66.7,0.99
1637,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,229,195,149,138.6,120.7,66.6,0.57
1638,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,207,142,261.2,119.5,66.4,1.06
1639,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,182,121,93,253.3,120.0,67.5,1.05
1640,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,229,195,149,258.8,122.4,66.3,1.08
1641,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,229,194,144,247.0,122.7,66.9,1.04
1642,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.12,229,195,149,240.4,118.4,64.7,0.94
1643,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.14,229,167,116,240.2,122.1,65.7,0.99
1644,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,203,145,257.1,120.4,65.9,1.05
1645,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,203,183,115,147.0,118.7,63.6,0.57
1646,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,182,121,93,248.3,116.4,68.1,1.01
1647,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.21,0.01,229,197,151,246.4,123.2,68.0,1.06
1648,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.09,151,115,103,259.7,116.0,66.0,1.02
1649,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.14,151,115,103,258.4,122.8,61.9,1.01
1650,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.01,223,145,121,248.9,117.0,62.9,0.94
1651,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.15,229,197,151,245.6,118.7,67.9,1.02
1652,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.09,229,194,144,242.4,124.7,61.8,0.96
1653,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.14,229,194,144,194.7,118.1,66.1,0.78
1654,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.09,229,207,142,180.2,117.8,67.7,0.74
1655,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,223,145,121,125.3,123.6,66.9,0.53
1656,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,197,121,252.5,122.6,66.0,1.05
1657,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,229,194,144,242.1,116.6,66.2,0.96
1658,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,229,207,142,255.7,118.9,64.7,1.01
1659,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,194,144,259.2,123.6,63.2,1.04
1660,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.14,229,197,121,244.0,117.6,67.1,0.99
1661,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,229,194,144,176.9,125.7,63.8,0.73
1662,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,182,121,93,244.4,117.6,67.8,1.0
1663,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.1,151,115,103,158.5,122.6,63.1,0.63
1664,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.13,203,183,115,246.3,119.4,68.2,1.03
1665,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.14,229,167,116,241.0,119.2,66.9,0.99
1666,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,197,121,261.3,120.6,67.8,1.1
1667,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,194,144,258.8,114.3,63.8,0.97
1668,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,167,116,165.0,118.8,66.6,0.67
1669,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,167,116,258.9,122.5,65.9,1.07
1670,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.13,229,197,121,259.9,116.1,68.1,1.05
1671,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.11,229,197,121,254.8,124.5,65.1,1.06
1672,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,229,194,144,178.4,125.4,63.7,0.73
1673,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,229,197,151,260.6,116.3,63.1,0.98
1674,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.14,83,39,21,256.4,115.8,62.2,0.95
1675,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.26,0.01,153,91,36,262.2,118.3,62.0,0.99
1676,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.28,0.01,83,39,21,237.6,115.5,64.2,0.9
1677,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.07,109,55,37,134.1,121.2,66.6,0.56
1678,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.01,229,96,63,241.6,125.9,67.4,1.05
1679,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.07,83,39,21,261.0,124.4,64.9,1.08
1680,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.13,109,55,37,254.7,123.0,65.8,1.06
1681,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.12,109,55,37,255.5,124.5,66.3,1.08
1682,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.1,109,55,37,240.8,123.4,66.3,1.01
1683,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.24,0.01,229,133,39,252.5,116.1,62.8,0.94
1684,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.15,0.01,153,91,36,241.7,118.0,65.6,0.96
1685,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,109,55,37,241.8,116.2,62.0,0.89
1686,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.01,100,54,18,153.7,118.5,63.4,0.59
1687,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.09,83,39,21,261.8,120.1,61.9,1.0
1688,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,205,73,37,242.6,116.7,67.5,0.98
1689,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.13,0.01,136,25,25,258.3,122.1,66.8,1.08
1690,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.01,109,55,37,260.8,120.2,63.1,1.01
1691,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.1,229,133,39,237.9,121.1,63.6,0.94
1692,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.44,0.01,157,93,27,252.3,121.7,61.9,0.97
1693,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.1,95,29,19,192.2,122.0,62.6,0.75
1694,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.12,205,73,37,260.3,123.7,66.4,1.1
1695,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,229,96,63,252.8,118.4,63.2,0.97
1696,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.01,83,39,21,238.5,117.0,64.4,0.92
1697,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.22,0.01,136,25,25,260.3,121.6,64.1,1.04
1698,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.48,0.01,100,54,18,138.0,119.0,63.9,0.54
1699,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.11,109,55,37,238.0,124.3,65.5,0.99
1700,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.11,0.01,100,54,18,223.4,119.9,63.0,0.87
1701,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.1,95,29,19,241.8,122.1,68.2,1.03
1702,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.01,157,93,27,248.0,123.8,66.1,1.04
1703,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.44,0.01,229,133,39,251.6,120.3,62.6,0.97
1704,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.01,164,51,34,184.9,118.8,66.0,0.74
1705,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.13,0.01,109,55,37,189.1,125.1,66.5,0.81
1706,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.47,0.01,203,93,37,238.9,114.4,64.0,0.9
1707,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,229,133,39,258.0,118.8,62.0,0.97
1708,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,261.3,124.7,64.6,1.08
1709,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.23,0.01,205,73,37,261.8,120.5,63.7,1.03
1710,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,164,51,34,242.3,118.4,66.4,0.98
1711,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.06,0.01,164,51,34,243.0,124.1,66.6,1.03
1712,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,109,55,37,243.6,114.1,64.3,0.92
1713,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,157,93,27,252.2,120.4,67.2,1.05
1714,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.09,205,73,37,247.1,120.7,66.6,1.02
